distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
2,Us 132 Distrito Sanitario II Recife                                                                 ,VITAMINA                                                                                            ,AMP                                                    ,MEDICAMENTOS                                      ,10311,ACIDO ASCORBICO (VITAMINA C) 100MG/ML SOLUCAO INJETAVEL - 5ML                                                                                                                                                                                             ,30322,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,VITAMINA                                                                                            ,AMP                                                    ,MEDICAMENTOS                                      ,10314,VITAMINAS DO COMPLEXO B SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                           ,30324,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,VITAMINA                                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10549,VITAMINA B1 300MG (TIAMINA)                                                                                                                                                                                                                               ,14196,100,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10600,NICOTINA 7MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                         ,37371,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10602,NICOTINA 21MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                        ,37372,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10649,*ESTRADIOL 50MCG+ ACETATO DE NORETISTERONA 140MG                                                                                                                                                                                                          ,13694,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10460,MEDROXIPROGESTERONA 150MG/ML SUSPENSAO INJETAVEL - 1ML                                                                                                                                                                                                    ,30062,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10465,MEGLUMINA 300MG/ML SUSPENSAO INJETAVEL - 5ML                                                                                                                                                                                                              ,38325,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10517,*BROMETO NBUTILESCOPOLAMINA 4MG/ML+DIPIRONA SODICA 500MG/ML AMPOLA COM 5ML                                                                                                                                                                                ,30008,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10532,*RANITIDINA 25MG/ML 2 ML SOLUCAO INJETAVEL AMPOLA COM                                                                                                                                                                                                     ,35098,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10581,NORETISTERONA 50MG + ESTRADIOL 5MG SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                ,30101,70,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10955,*ZUCLOPENTIXOL DECANOATO 200MG/ML-1ML                                                                                                                                                                                                                     ,32959,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10056,*CETOCONAZOL CREME 2% - 30G TOPICO                                                                                                                                                                                                                        ,22133,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10121,"*ESCINA AMORFA 30G ( ESCINA 0,01G + ESCINA POLISSULFONADA SODICA + SALICILATO DIETILAMINA 0,05G/1G)                                                                                                                                                       ",30229,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10243,*OXIDO DE ZINCO + VITAMINA A + D + ACIDO BORICO - 45G                                                                                                                                                                                                     ,30297,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10297,*TIABENDAZOL POMADA 5% - 45G                                                                                                                                                                                                                              ,13689,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10363,"*TOBRAMICINA POMADA OFTALMICA 3MG/G - 3,5G                                                                                                                                                                                                                ",30289,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,70000,*ARNICA MONTANA BISNAGA 200MG/G BISN. 30G                                                                                                                                                                                                                 ,29000,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11025,*ZINCO (OXIDO DE ZINCO) 40 MG + ASSOCIACOES                                                                                                                                                                                                               ,32197,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10032,PQT MULTIBACILAR ADULTO                                                                                                                                                                                                                                   ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10033,PQT MULTIBACILAR INFANTIL                                                                                                                                                                                                                                 ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10034,*BLISTER PAUCIBACILAR ADULTO                                                                                                                                                                                                                              ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10035,*BLISTER PAUCIBACILAR INFANTIL                                                                                                                                                                                                                            ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10198,"LEVONORGESTREL 0,15MG + ETINILESTRADIOL 0,03MG                                                                                                                                                                                                            ",32646,50,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10226,"NORETISTERONA 0,35 MG                                                                                                                                                                                                                                     ",34533,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10345,"*ETINILESTRADIOL 0,035MG + CIPROTERONA, ACETATO 2MG                                                                                                                                                                                                       ",30185,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10356,*GESTODENO 75MCG + ETINILESTRADIOL 30MCG                                                                                                                                                                                                                  ,30255,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10530,"LEVONORGESTREL 0,75MG                                                                                                                                                                                                                                     ",35321,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,BOLSA                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,21004,*BOLSA DE COLOST DRENAV.TRANSPAR.COM RESI SINTETI.TELA PROTET DE PELE ADESI MICROPOROSO.15 A 60MM                                                                                                                                                         ,33558,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CANETA                                                 ,MEDICAMENTOS                                      ,10736,INSULINA NPH CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML                                                                                                                                                                                                    ,49903,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CANETA                                                 ,MEDICAMENTOS                                      ,10737,INSULINA REGULAR CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML                                                                                                                                                                                                ,49904,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10022,*AMPICILINA 500MG                                                                                                                                                                                                                                         ,34709,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10189,*ISONIAZIDA 100MG + RIFAMPICINA 150MG                                                                                                                                                                                                                     ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10190,*ISONIAZIDA 200MG + RIFAMPICINA 300MG                                                                                                                                                                                                                     ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10269,RIFAMPICINA 300MG                                                                                                                                                                                                                                         ,31394,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10478,*AZITROMICINA 250MG (COQUELUCHE)                                                                                                                                                                                                                          ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10686,OSELTAMIVIR 75MG                                                                                                                                                                                                                                          ,47609,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10693,OSELTAMIVIR 45MG                                                                                                                                                                                                                                          ,47608,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10694,OSELTAMIVIR 30MG                                                                                                                                                                                                                                          ,47607,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,70004,"*PEUMOS BOLDUS EXTRATO SECO 125MG (1,25 A 1,75 BOLDINA) - CAPS/COMPR/DRAGEA                                                                                                                                                                               ",29004,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10024,*ATENOLOL 100MG                                                                                                                                                                                                                                           ,30076,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10029,*BEZAFIBRATO 200MG                                                                                                                                                                                                                                        ,30038,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10063,*CINARIZINA 75MG                                                                                                                                                                                                                                          ,30050,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10094,*DEXCLORFENIRAMINA 2MG                                                                                                                                                                                                                                    ,30096,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10103,DIETILCARBAMAZINA 50MG                                                                                                                                                                                                                                    ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10106,*DIMETICONA 40MG (SIMETICONA)                                                                                                                                                                                                                             ,30173,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10120,*ERITROMICINA 500MG (ESTOLATO)                                                                                                                                                                                                                            ,30102,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10128,ETAMBUTOL 400MG                                                                                                                                                                                                                                           ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10153,"*GLICLAZIDA, 30 MG, LIBERACAO PROLONGADA                                                                                                                                                                                                                  ",30112,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10192,*ISOSSORBIDA 10MG                                                                                                                                                                                                                                         ,30209,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10215,*METILDOPA 500MG                                                                                                                                                                                                                                          ,30284,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10218,*METOCLOPRAMIDA 10MG                                                                                                                                                                                                                                      ,30225,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10254,PIRAZINAMIDA 500MG                                                                                                                                                                                                                                        ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10291,TALIDOMIDA 100MG                                                                                                                                                                                                                                          ,10291,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10409,OFLOXACINO 400MG                                                                                                                                                                                                                                          ,30296,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10415,*RANITIDINA 150MG                                                                                                                                                                                                                                         ,30150,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10439,*METRONIDAZOL 400MG                                                                                                                                                                                                                                       ,30133,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10453,PIRIMETAMINA 25MG                                                                                                                                                                                                                                         ,10453,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10454,SULFADIAZINA 500MG                                                                                                                                                                                                                                        ,30154,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10463,*ACICLOVIR 400MG                                                                                                                                                                                                                                          ,29993,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10473,"*ANLODIPINO BESILATO, 10MG                                                                                                                                                                                                                                ",30079,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10487,*NIFEDIPINA 10MG                                                                                                                                                                                                                                          ,30294,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10523,*ESTRADIOL 1MG                                                                                                                                                                                                                                            ,30181,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10543,PRAZIQUANTEL 600MG                                                                                                                                                                                                                                        ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10585,"*CLORIDRATO DE CLONIDINA 0,100MG                                                                                                                                                                                                                          ",30060,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10587,*RAMIPRIL 10MG                                                                                                                                                                                                                                            ,30256,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10604,BUPROPIONA 150MG                                                                                                                                                                                                                                          ,30021,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10650,"*ESTRADIOL 1MG + ACETATO DE NORETISTERONA 0,5MG                                                                                                                                                                                                           ",30183,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10654,"*ESTRADIOL 1MG + GESTODENO 0,025MG                                                                                                                                                                                                                        ",30232,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10662,ESPIRAMICINA 500MG (1.500.000 UI)                                                                                                                                                                                                                         ,26354,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10690,RHZE (RIFAMPICINA 150MG+ ISONIAZIDA 75MH+ PIRAZINAMIDA 400MG+ ETAMBUTOL 275MG)                                                                                                                                                                            ,,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10702,"*LEVONORGESTREL 1,5MG                                                                                                                                                                                                                                     ",30124,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10707,*RISPERIDONA 2MG                                                                                                                                                                                                                                          ,28881,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10715,*BACLOFENO 10MG                                                                                                                                                                                                                                           ,20061,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10716,*OXIBUTININA 5MG                                                                                                                                                                                                                                          ,22890,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10891,SERTRALINA 50MG                                                                                                                                                                                                                                           ,18138,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10894,*DOXAZOSINA 2MG                                                                                                                                                                                                                                           ,20242,0,0
2,Us 132 Distrito Sanitario II Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10895,*OXICARBAZEPINA 600MG                                                                                                                                                                                                                                     ,,0,0
