distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10608,IBUPROFENO 600MG                                                                                                                                                                                                                                          ,30119,1477,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10673,PARACETAMOL 500MG                                                                                                                                                                                                                                         ,30138,25,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10109,DIPIRONA 500MG/ML SOLUCAO ORAL - 10ML                                                                                                                                                                                                                     ,30175,4,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10245,PARACETAMOL 200MG/ML SOLUCAO ORAL - 15ML                                                                                                                                                                                                                  ,30139,9,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO/ ANTIPIRÉTICO                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10827,IBUPROFENO 50MG/ML SUSPENSAO ORAL - 30ML                                                                                                                                                                                                                  ,41434,9,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO OPIÓIDE                                                                                  ,AMP                                                    ,MEDICAMENTOS                                      ,10142,FENTANILA 50 MCG/ML SOLUCAO INJETAVEL - 2 ML                                                                                                                                                                                                              ,30239,22,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO OPIÓIDE                                                                                  ,AMP                                                    ,MEDICAMENTOS                                      ,10231,"MORFINA 0,2MG/ML SOLUCAO INJETAVEL- 1ML                                                                                                                                                                                                                   ",30290,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO OPIÓIDE                                                                                  ,AMP                                                    ,MEDICAMENTOS                                      ,10251,*PETIDINA 50MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                                 ,30308,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO OPIÓIDE                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10717,CODEINA 30MG + PARACETAMOL 500MG                                                                                                                                                                                                                          ,21564,4431,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO OPIÓIDE                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10898,TRAMADOL 50MG                                                                                                                                                                                                                                             ,27947,2359,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANALGÉSICO OPIÓIDE                                                                                  ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10930,FENTANILA 50MCG/ML SOLUCAO INJETAVEL -10ML                                                                                                                                                                                                                ,14896,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANESTÉSICO                                                                                          ,FRASCO                                                 ,MEDICAMENTOS                                      ,10390,"*PROXIMETACAINA 0,5% SOLUCAO OFTALMICA - 5ML                                                                                                                                                                                                              ",30252,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANESTÉSICO LOCAL                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10408,LIDOCAINA 2% S/ VASOCONSTRICTOR SOLUCAO INJETAVEL - 5ML                                                                                                                                                                                                   ,30281,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANESTÉSICO LOCAL                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10202,LIDOCAINA 2% GEL TOPICO - 30G                                                                                                                                                                                                                             ,30127,10,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANESTÉSICO LOCAL                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10207,LIDOCAINA 2% SEM VASOCONSTRICTOR SOLUCAO INJETAVEL - 20ML                                                                                                                                                                                                 ,30213,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANESTÉSICO LOCAL                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10559,LIDOCAINA 10% SOLUCAO TOPICA SPRAY - 50ML                                                                                                                                                                                                                 ,30215,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANSIOLÍTICO (BENZODIAZEPÍNICO)                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10097,DIAZEPAM 5MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                                   ,30218,219,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANSIOLÍTICO (BENZODIAZEPÍNICO)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10096,DIAZEPAM 10MG                                                                                                                                                                                                                                             ,30217,36540,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANSIOLÍTICO (BENZODIAZEPÍNICO)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10548,CLONAZEPAM 2MG                                                                                                                                                                                                                                            ,30196,13195,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANSIOLÍTICO (BENZODIAZEPÍNICO)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10667,LORAZEPAM 2MG                                                                                                                                                                                                                                             ,30283,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIÁCIDO                                                                                           ,FRASCO                                                 ,MEDICAMENTOS                                      ,10175,HIDROXIDO DE ALUMINIO 60MG/ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                                      ,13868,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10265,PROMETAZINA 25MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                               ,30146,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10264,PROMETAZINA 25MG                                                                                                                                                                                                                                          ,30310,3473,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10831,LORATADINA 10MG                                                                                                                                                                                                                                           ,39589,300,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10095,DEXCLORFENIRAMINA 2MG/5ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                            ,30097,6,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10832,LORATADINA 1MG/ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                                    ,39588,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10006,ACIDO FOLICO 5MG                                                                                                                                                                                                                                          ,30065,188,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10290,SULFATO FERROSO 40MG                                                                                                                                                                                                                                      ,30158,10,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10447,ACIDO FOLINICO 15MG                                                                                                                                                                                                                                       ,43725,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIANÊMICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,10289,SULFATO FERROSO 25MG/ML SOLUCAO ORAL - 30ML                                                                                                                                                                                                               ,30159,9,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIARRÍTMICO                                                                                       ,AMP                                                    ,MEDICAMENTOS                                      ,10015,AMIODARONA 50MG/ML - 3ML                                                                                                                                                                                                                                  ,30000,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10016,AMIODARONA 200MG                                                                                                                                                                                                                                          ,30070,455,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10305,VERAPAMIL 80MG                                                                                                                                                                                                                                            ,30164,90,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10072,"BECLOMETASONA 200MCG/DOSE, AEROSSOL ORAL SPRAY - 200 DOSES                                                                                                                                                                                                ",43022,13,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10332,BECLOMETASONA 50MCG/DOSE AEROSSOL NASAL AQUOSO SPRAY - 200 DOSES                                                                                                                                                                                          ,31782,1,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10605,BUDESONIDA 32MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30082,2,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10606,BUDESONIDA 64MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30013,74,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,30307,HIDROCORTISONA 10MG/ML + POLIMIXINA B 10.000UI/ML + NEOMICINA 5MG/ML SUSPENSAO OTOLOGICA - 10ML                                                                                                                                                           ,30205,5,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,COMPR                                                  ,MEDICAMENTOS                                      ,10049,CEFALEXINA 500MG                                                                                                                                                                                                                                          ,30090,449,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10048,CEFALEXINA 250MG/5ML PO PARA SUSPENSAO ORAL - 100ML                                                                                                                                                                                                       ,30089,42,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO      (CEFALOSPORINA 3ªG)                                                                ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10053,CEFTRIAXONA 1G PO PARA SOLUCAO INJETAVEL IV/IM                                                                                                                                                                                                            ,51314,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10370,AZITROMICINA 500MG                                                                                                                                                                                                                                        ,30078,990,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10544,CLARITROMICINA 500MG                                                                                                                                                                                                                                      ,30325,244,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10516,"AZITROMICINA 200MG/5ML (600MG), PO PARA SUSPENSAO ORAL - 15ML                                                                                                                                                                                             ",30077,6,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (NITROFURANO)                                                                           ,CAPSULA                                                ,MEDICAMENTOS                                      ,10513,NITROFURANTOINA 100MG                                                                                                                                                                                                                                     ,33726,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (PENICILINA)                                                                            ,CAPSULA                                                ,MEDICAMENTOS                                      ,10018,AMOXICILINA 500MG                                                                                                                                                                                                                                         ,30072,227,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10248,PENICILINA G-BENZATINA 1.200.000UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                            ,30448,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10249,PENICILINA G-BENZATINA 600.000 UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                             ,51310,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10953,BENZILPENICILINA BENZATINA 300.000UI/ML SUSPENSAO INJETAVEL - 4ML                                                                                                                                                                                         ,34117,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (PENICILINA)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10019,AMOXICILINA 250MG/5ML PO PARA SUSPENSAO ORAL - 60ML                                                                                                                                                                                                       ,30074,22,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10670,AMOXICILINA 500MG + CLAVULONATO DE POTASSIO 125MG                                                                                                                                                                                                         ,30073,130,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,FRASCO                                                 ,MEDICAMENTOS                                      ,10671,"AMOXICILINA 50MG/ML + CLAVULONATO DE POTASSIO 12,5MG/ML - 75 OU 100ML                                                                                                                                                                                     ",30075,12,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10068,CIPROFLOXACINO 500MG                                                                                                                                                                                                                                      ,30053,100,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,FRASCO                                                 ,MEDICAMENTOS                                      ,10368,CIPROFLOXACINO 3MG/ML SOLUCAO OFTALMICA - 5ML                                                                                                                                                                                                             ,30051,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10285,SULFAMETOXAZOL 400MG + TRIMETOPRIMA 80MG                                                                                                                                                                                                                  ,30157,156,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10286,SULFAMETOXAZOL 200MG/5ML + TRIMETOPRIMA 40MG/5ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                   ,30156,5,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIBIÓTICO (TETRACICLINA)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10427,DOXICICLINA 100MG                                                                                                                                                                                                                                         ,30179,16,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTICOAGULANTE                                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10317,FITOMENADIONA (VITAMINA K) 10MG/ML SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                ,30306,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10580,VARFARINA 5MG                                                                                                                                                                                                                                             ,30163,305,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10597,CILOSTAZOL 100MG                                                                                                                                                                                                                                          ,30169,630,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,40014,CLOPIDOGREL 75MG                                                                                                                                                                                                                                          ,14662,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTICOAGULANTE                                                                                      ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10166,HEPARINA SODICA 5.000 UI/ML SOLUCAO INJETAVEL - 5ML                                                                                                                                                                                                       ,30270,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTICOLINÉRGICO (MUSCARÍNICO)                                                                       ,AMP                                                    ,MEDICAMENTOS                                      ,10026,"ATROPINA SULFATO 0,25MG/ML - 1ML                                                                                                                                                                                                                          ",30003,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDEPRESSIVO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10389,CARBONATO DE LITIO 300MG                                                                                                                                                                                                                                  ,30087,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDEPRESSIVO (INIBIDOR DA RECAPTAÇÃO DE SEROTONINA)                                               ,CAPS/COMP/DRAG                                         ,MEDICAMENTOS                                      ,10449,FLUOXETINA 20MG                                                                                                                                                                                                                                           ,30108,30793,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDEPRESSIVO (INIBIDOR DA RECAPTAÇÃO DE SEROTONINA)                                               ,COMPR                                                  ,MEDICAMENTOS                                      ,10718,*CITALOPRAM 20MG                                                                                                                                                                                                                                          ,23831,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10017,AMITRIPTILINA 25MG                                                                                                                                                                                                                                        ,30071,15180,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10180,IMIPRAMINA 25MG                                                                                                                                                                                                                                           ,30274,1712,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10328,CLOMIPRAMINA 25MG                                                                                                                                                                                                                                         ,30091,206,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10369,CLOMIPRAMINA 75MG SR (LIBERACAO PROLONGADA)                                                                                                                                                                                                               ,30194,364,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDIABÉTICO (BIGUANIDAS)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10214,METFORMINA 850MG                                                                                                                                                                                                                                          ,30130,13787,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10152,GLIBENCLAMIDA 5MG                                                                                                                                                                                                                                         ,30110,60,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10978,GLICLAZIDA 60MG (LIBERACAO PROLONGADA)                                                                                                                                                                                                                    ,34716,3870,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIDISCINÉTICO                                                                                     ,AMP                                                    ,MEDICAMENTOS                                      ,10039,BIPERIDENO 5MG/ML SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                                 ,30005,8,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTÍDOTO (ANTAGONISTA BENZODIAZEPÍNICO)                                                             ,AMP                                                    ,MEDICAMENTOS                                      ,10144,"FLUMAZENIL 0,1MG/ML SOLUCAO INJETAVEL - 5ML                                                                                                                                                                                                               ",30248,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,AMP                                                    ,MEDICAMENTOS                                      ,10219,METOCLOPRAMIDA 5MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                             ,30285,0,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10220,METOCLOPRAMIDA 4MG/ML SOLUCAO ORAL - 10ML                                                                                                                                                                                                                 ,30228,7,0
5,US 159 - FARMACIA DA FAMILIA AGAMENON MAGALHAES                                                     ,ANTIEMÉTICO/ ANTIVERTIGINOSO     (ANTI-HISTAMÍNICO)                                                 ,AMP                                                    ,MEDICAMENTOS                                      ,10957,DIMENIDRINATO 3MG/ML+ CLORIDRATO DE PIRIDOXINA 5MG/ ML+GLICOSE 100MG/ML+FRUTOSE 100MG/ML 10ML                                                                                                                                                             ,33968,0,0
