distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
7,Us 144 Policlinica Clementino Fraga                                                                 ,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO)                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10250,PERMANGANATO DE POTASSIO 100MG                                                                                                                                                                                                                            ,30140,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO)                                                                 ,UNIDADE                                                ,MEDICAMENTOS                                      ,20968,CLOREXIDINA SOLUCAO DEGERMANTE 2% - 1L                                                                                                                                                                                                                    ,41976,2,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO)                                                                 ,UNIDADE                                                ,MEDICAMENTOS                                      ,20969,"CLOREXIDINA 0,5% SOLUCAO ALCOOLICA - 1L                                                                                                                                                                                                                   ",34900,2,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,CUIDADOS ESPECÍFICOS (ASSEPSIA)                                                                     ,BISN.                                                  ,MEDICAMENTOS                                      ,10709,"CLORETO DE SODIO 0,9% SOLUCAO - 500 ML (USO EXTERNO)                                                                                                                                                                                                      ",44510,69,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,CUIDADOS ESPECÍFICOS (EMOLIENTE)                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10001,"ACIDO CAPRILICO, ACIDO CAPROICO, ACIDO LAURICO, LECITINA DE SOJA, VIT. A E E (LOCAO) 200ML                                                                                                                                                                ",30032,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,CUIDADOS ESPECÍFICOS (LIMPEZA DE LESÕES)                                                            ,BISN.                                                  ,MEDICAMENTOS                                      ,10351,"COLAGENASE 0,06 UI/G + CLORANFENICOL 0,01G/G POMADA DERMATOLOGICA - 30G                                                                                                                                                                                   ",30166,21,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,DESCONGESTIONANTE                                                                                   ,FRASCO                                                 ,MEDICAMENTOS                                      ,10074,"CLORETO DE SODIO 0,9% SOLUCAO NASAL - 50 ML                                                                                                                                                                                                               ",40067,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,DILUENTE                                                                                            ,AMP                                                    ,MEDICAMENTOS                                      ,10009,AGUA PARA INJETAVEIS - 10ML                                                                                                                                                                                                                               ,29996,2,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,DILUENTE                                                                                            ,BISN.                                                  ,MEDICAMENTOS                                      ,10010,AGUA PARA INJETAVEIS - 500ML                                                                                                                                                                                                                              ,29997,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,DIURÉTICO (DE ALÇA)                                                                                 ,AMP                                                    ,MEDICAMENTOS                                      ,10146,FUROSEMIDA 10MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                                ,30191,6,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,DIURÉTICO (DE ALÇA)                                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10147,FUROSEMIDA 40MG                                                                                                                                                                                                                                           ,30109,1265,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,DIURÉTICO (POUPADOR DE POTÁSSIO)                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10123,ESPIRONOLACTONA 25MG                                                                                                                                                                                                                                      ,30180,635,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,DIURÉTICO (TIAZÍDICO)                                                                               ,COMPR                                                  ,MEDICAMENTOS                                      ,10424,HIDROCLOROTIAZIDA 25MG                                                                                                                                                                                                                                    ,30444,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,ECTOPARASITICIDA                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10677,PERMETRINA 1% LOCAO TOPICA - 60ML                                                                                                                                                                                                                         ,50083,62,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,ECTOPARASITICIDA                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10678,PERMETRINA 5% LOCAO TOPICA - 60ML                                                                                                                                                                                                                         ,30142,86,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,ELETRÓLITO                                                                                          ,BOLSA                                                  ,MEDICAMENTOS                                      ,11087,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 100ML                                                                                                                                                                                                           ",47564,30,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,ESTATINA                                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10578,SINVASTATINA 40MG                                                                                                                                                                                                                                         ,30153,5143,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,ESTIMULANTE CARDÍACO/ BRONCODILATADOR/ VASOPRESSOR                                                  ,AMP                                                    ,MEDICAMENTOS                                      ,10079,EPINEFRINA 1MG/ML SOLUCAO INJETAVEL - 1ML (ADRENALINA)                                                                                                                                                                                                    ,30204,10,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,EXPECTORANTE (FITOTERÁPICO)                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,70003,GUACO (MIKANIA GLOMERATA) 30 A 120MG/ML XAROPE - 100 A 150ML                                                                                                                                                                                              ,42002,15,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,LAXANTE                                                                                             ,BISN.                                                  ,MEDICAMENTOS                                      ,10154,GLICERINA 12% ENEMA (CLISTER) - 500ML                                                                                                                                                                                                                     ,30111,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,LAXANTE                                                                                             ,FRASCO                                                 ,MEDICAMENTOS                                      ,10241,OLEO MINERAL PURO SOLUCAO ORAL - 100ML                                                                                                                                                                                                                    ,30238,25,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,LUBRIFICANTE                                                                                        ,TUBO                                                   ,MEDICAMENTOS                                      ,10323,VASELINA POMADA TOPICA - 30G                                                                                                                                                                                                                              ,30295,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,LUBRIFICANTE OCULAR                                                                                 ,FRASCO                                                 ,MEDICAMENTOS                                      ,10371,"HIPROMELOSE 0,3% + DEXTRANA 0,1% SOLUCAO OFTALMICA - 15ML                                                                                                                                                                                                 ",30118,2,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NEUROLÉPTICO                                                                                        ,AMP                                                    ,MEDICAMENTOS                                      ,10164,"HALOPERIDOL 70,52MG/ML (EQUIVALENTE A 50MG) DECANOATO SOLUCAO INJETAVEL - 1ML                                                                                                                                                                             ",30116,116,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NEUROLÉPTICO                                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10163,HALOPERIDOL 5MG                                                                                                                                                                                                                                           ,30115,22862,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NEUROLÉPTICO                                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10538,TIORIDAZINA 25MG                                                                                                                                                                                                                                          ,30321,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NEUROLÉPTICO                                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10588,TIORIDAZINA 100MG                                                                                                                                                                                                                                         ,30320,2610,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NEUROLÉPTICO                                                                                        ,FRASCO                                                 ,MEDICAMENTOS                                      ,10327,HALOPERIDOL 2MG/ML SOLUCAO ORAL - 20ML                                                                                                                                                                                                                    ,30114,12,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NEUROLÉPTICO                                                                                        ,FRASCO                                                 ,MEDICAMENTOS                                      ,10360,PERICIAZINA 4% SOLUCAO ORAL - 20ML                                                                                                                                                                                                                        ,30305,68,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NUCLEOSÍDEOS                                                                                        ,BISN.                                                  ,MEDICAMENTOS                                      ,10462,ACICLOVIR CREME TOPICO 50MG/G - 10G                                                                                                                                                                                                                       ,30028,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,NUCLEOSÍDEOS                                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10890,ACICLOVIR 200MG                                                                                                                                                                                                                                           ,26451,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,PROTETOR DE MUCOSA GÁSTRICA                                                                         ,CAPSULA                                                ,MEDICAMENTOS                                      ,70002,ESPINHEIRA SANTA (MAYTENUS OFFICINALIS) 380 A 500MG                                                                                                                                                                                                       ,42000,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REIDRATANTE                                                                                         ,ENVELOPE                                               ,MEDICAMENTOS                                      ,10274,"SAIS PARA REIDRATACAO ORAL PO - 27,9G                                                                                                                                                                                                                     ",30151,106,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HIROELETROLÍTICO                                                                          ,AMP                                                    ,MEDICAMENTOS                                      ,10076,CLORETO DE SODIO 10% SOLUCAO INJETAVEL - 10ML                                                                                                                                                                                                             ,30058,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HIROELETROLÍTICO                                                                          ,AMP                                                    ,MEDICAMENTOS                                      ,10158,GLICOSE 50% SOLUCAO INJETAVEL - 10ML                                                                                                                                                                                                                      ,30197,34,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HIROELETROLÍTICO                                                                          ,BISN.                                                  ,MEDICAMENTOS                                      ,10075,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML (SISTEMA FECHADO)                                                                                                                                                                                         ",30057,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HIROELETROLÍTICO                                                                          ,BISN.                                                  ,MEDICAMENTOS                                      ,10521,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 250ML                                                                                                                                                                                                           ",30201,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HORMONAL                                                                                  ,BISN.                                                  ,MEDICAMENTOS                                      ,10656,ESTRIOL 1% CREME VAGINAL + APLICADOR - 50G                                                                                                                                                                                                                ,30103,50,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HORMONAL                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10397,LEVOTIROXINA 100 MCG                                                                                                                                                                                                                                      ,30125,135,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HORMONAL                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10398,LEVOTIROXINA 50 MCG                                                                                                                                                                                                                                       ,30126,175,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HORMONAL                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10767,LEVOTIROXINA 25MCG                                                                                                                                                                                                                                        ,49915,550,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,REPOSITOR HORMONAL (FITOTERÁPICO)                                                                   ,COMPR                                                  ,MEDICAMENTOS                                      ,70007,ISOFLAVONA DE SOJA 150MG (GLYCINE MAX)                                                                                                                                                                                                                    ,41999,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,SEDATIVO  (BENZODIAZEPÍNICO)                                                                        ,AMP                                                    ,MEDICAMENTOS                                      ,10228,MIDAZOLAM 5MG/ML SOLUCAO INJETAVEL - 3ML                                                                                                                                                                                                                  ,30286,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,SUPLEMENTO                                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10657,CARBONATO DE CALCIO 1.250 A 2.500 MG (500 A 1000 MG DE CALCIO) + VITAMINA D3 400UI                                                                                                                                                                        ,28458,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,VASODILATADOR                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10924,ISOSSORBIDA 20MG                                                                                                                                                                                                                                          ,25349,300,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,VASODILATADOR (EMERGÊNCIA HIPERTENSIVA)                                                             ,COMPR                                                  ,MEDICAMENTOS                                      ,10193,ISOSSORBIDA 5MG                                                                                                                                                                                                                                           ,30120,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,VASOPRESSOR                                                                                         ,AMP                                                    ,MEDICAMENTOS                                      ,10116,DOPAMINA 5MG/ML SOLUCAO INJETAVEL - 10ML                                                                                                                                                                                                                  ,30224,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,VITAMINA                                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10549,VITAMINA B1 300MG (TIAMINA)                                                                                                                                                                                                                               ,14196,30,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10600,NICOTINA 7MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                         ,37371,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10601,NICOTINA 14MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                        ,37373,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10602,NICOTINA 21MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                        ,37372,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10460,MEDROXIPROGESTERONA 150MG/ML SUSPENSAO INJETAVEL - 1ML                                                                                                                                                                                                    ,30062,20,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10581,NORETISTERONA 50MG + ESTRADIOL 5MG SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                ,30101,35,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10056,*CETOCONAZOL CREME 2% - 30G TOPICO                                                                                                                                                                                                                        ,22133,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10149,"*GENTAMICINA POMADA OFTALMICA 5MG/G - 3,5G                                                                                                                                                                                                                ",,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10243,*OXIDO DE ZINCO + VITAMINA A + D + ACIDO BORICO - 45G                                                                                                                                                                                                     ,30297,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10256,*POLICRESULENO GEL VAGINAL 18MG/G - 50G + APLICADOR                                                                                                                                                                                                       ,13684,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10297,*TIABENDAZOL POMADA 5% - 45G                                                                                                                                                                                                                              ,13689,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,70000,*ARNICA MONTANA BISNAGA 200MG/G BISN. 30G                                                                                                                                                                                                                 ,29000,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10032,PQT MULTIBACILAR ADULTO                                                                                                                                                                                                                                   ,,4,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10033,PQT MULTIBACILAR INFANTIL                                                                                                                                                                                                                                 ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10034,*BLISTER PAUCIBACILAR ADULTO                                                                                                                                                                                                                              ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10035,*BLISTER PAUCIBACILAR INFANTIL                                                                                                                                                                                                                            ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10198,"LEVONORGESTREL 0,15MG + ETINILESTRADIOL 0,03MG                                                                                                                                                                                                            ",32646,17,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10226,"NORETISTERONA 0,35 MG                                                                                                                                                                                                                                     ",34533,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10345,"*ETINILESTRADIOL 0,035MG + CIPROTERONA, ACETATO 2MG                                                                                                                                                                                                       ",30185,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10356,*GESTODENO 75MCG + ETINILESTRADIOL 30MCG                                                                                                                                                                                                                  ,30255,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10530,"LEVONORGESTREL 0,75MG                                                                                                                                                                                                                                     ",35321,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CANETA                                                 ,MEDICAMENTOS                                      ,10736,INSULINA NPH CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML                                                                                                                                                                                                    ,49903,64,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CANETA                                                 ,MEDICAMENTOS                                      ,10737,INSULINA REGULAR CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML                                                                                                                                                                                                ,49904,48,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPS/COMP/DRAG                                         ,MEDICAMENTOS                                      ,10511,NORTRIPTILINA 25MG                                                                                                                                                                                                                                        ,45325,1000,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10064,CLOFAZIMINA 100MG                                                                                                                                                                                                                                         ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10189,*ISONIAZIDA 100MG + RIFAMPICINA 150MG                                                                                                                                                                                                                     ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10190,*ISONIAZIDA 200MG + RIFAMPICINA 300MG                                                                                                                                                                                                                     ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10235,*NIFEDIPINA 10MG (FORA DA PADRONIZACAO)                                                                                                                                                                                                                   ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10269,RIFAMPICINA 300MG                                                                                                                                                                                                                                         ,31394,6,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10482,CLINDAMICINA 300MG                                                                                                                                                                                                                                        ,,0,0
7,Us 144 Policlinica Clementino Fraga                                                                 ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10686,OSELTAMIVIR 75MG                                                                                                                                                                                                                                          ,47609,0,0
