distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10226,"NORETISTERONA 0,35 MG                                                                                                                                                                                                                                     ",34533,4,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10345,"*ETINILESTRADIOL 0,035MG + CIPROTERONA, ACETATO 2MG                                                                                                                                                                                                       ",30185,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10356,*GESTODENO 75MCG + ETINILESTRADIOL 30MCG                                                                                                                                                                                                                  ,30255,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10530,"LEVONORGESTREL 0,75MG                                                                                                                                                                                                                                     ",35321,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CANETA                                                 ,MEDICAMENTOS                                      ,10736,INSULINA NPH CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML                                                                                                                                                                                                    ,49903,35,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CANETA                                                 ,MEDICAMENTOS                                      ,10737,INSULINA REGULAR CANETA 100UI/ML SUSPENSAO INJETAVEL - 3ML                                                                                                                                                                                                ,49904,83,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPS/COMP/DRAG                                         ,MEDICAMENTOS                                      ,10511,NORTRIPTILINA 25MG                                                                                                                                                                                                                                        ,45325,60,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10190,*ISONIAZIDA 200MG + RIFAMPICINA 300MG                                                                                                                                                                                                                     ,,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10269,RIFAMPICINA 300MG                                                                                                                                                                                                                                         ,31394,60,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10481,CLOFAZIMINA 50MG                                                                                                                                                                                                                                          ,,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10686,OSELTAMIVIR 75MG                                                                                                                                                                                                                                          ,47609,60,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10693,OSELTAMIVIR 45MG                                                                                                                                                                                                                                          ,47608,60,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10694,OSELTAMIVIR 30MG                                                                                                                                                                                                                                          ,47607,60,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,70001,*HYPERICUM PERFORATUM EXTRATO SECO 300MG - CAPSULA/COMP. OU DRAGEA                                                                                                                                                                                        ,29001,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,70004,"*PEUMOS BOLDUS EXTRATO SECO 125MG (1,25 A 1,75 BOLDINA) - CAPS/COMPR/DRAGEA                                                                                                                                                                               ",29004,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMP./CAPS DE LIB.PROLONG.                             ,MEDICAMENTOS                                      ,10413,VENLAFAXINA 150MG                                                                                                                                                                                                                                         ,49445,540,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMP./CAPS DE LIB.PROLONG.                             ,MEDICAMENTOS                                      ,10932,VENLAFAXINA 75MG                                                                                                                                                                                                                                          ,41432,120,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMP./CAPS DE LIB.PROLONG.                             ,MEDICAMENTOS                                      ,10949,"VENLAFAXINA 37,5MG                                                                                                                                                                                                                                        ",50883,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10024,*ATENOLOL 100MG                                                                                                                                                                                                                                           ,30076,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10063,*CINARIZINA 75MG                                                                                                                                                                                                                                          ,30050,100,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10087,*DAPSONA 100MG                                                                                                                                                                                                                                            ,,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10094,*DEXCLORFENIRAMINA 2MG                                                                                                                                                                                                                                    ,30096,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10106,*DIMETICONA 40MG (SIMETICONA)                                                                                                                                                                                                                             ,30173,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10128,ETAMBUTOL 400MG                                                                                                                                                                                                                                           ,,70,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10153,"*GLICLAZIDA, 30 MG, LIBERACAO PROLONGADA                                                                                                                                                                                                                  ",30112,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10162,*HALOPERIDOL 1MG                                                                                                                                                                                                                                          ,30113,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10188,ISONIAZIDA 300MG                                                                                                                                                                                                                                          ,,38,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10191,ISONIAZIDA 100MG                                                                                                                                                                                                                                          ,10191,260,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10192,*ISOSSORBIDA 10MG                                                                                                                                                                                                                                         ,30209,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10194,RIFAPENTINA 300MG + ISONIAZIDA 300MG                                                                                                                                                                                                                      ,10194,24,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10215,*METILDOPA 500MG                                                                                                                                                                                                                                          ,30284,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10218,*METOCLOPRAMIDA 10MG                                                                                                                                                                                                                                      ,30225,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10254,PIRAZINAMIDA 500MG                                                                                                                                                                                                                                        ,,80,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10291,TALIDOMIDA 100MG                                                                                                                                                                                                                                          ,10291,90,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10325,*LEVOFLOXACINA 500MG                                                                                                                                                                                                                                      ,,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10329,RIFAPENTINA 150MG                                                                                                                                                                                                                                         ,10329,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10409,OFLOXACINO 400MG                                                                                                                                                                                                                                          ,30296,90,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10415,*RANITIDINA 150MG                                                                                                                                                                                                                                         ,30150,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10439,*METRONIDAZOL 400MG                                                                                                                                                                                                                                       ,30133,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10452,*PIMOZIDA 4MG                                                                                                                                                                                                                                             ,30309,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10453,PIRIMETAMINA 25MG                                                                                                                                                                                                                                         ,10453,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10454,SULFADIAZINA 500MG                                                                                                                                                                                                                                        ,30154,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10473,"*ANLODIPINO BESILATO, 10MG                                                                                                                                                                                                                                ",30079,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10476,MINOCICLINA 100MG                                                                                                                                                                                                                                         ,30230,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10487,*NIFEDIPINA 10MG                                                                                                                                                                                                                                          ,30294,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10503,AMITRIPTILINA 75MG                                                                                                                                                                                                                                        ,50864,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10505,DIAZEPAM 5MG                                                                                                                                                                                                                                              ,50865,260,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10508,*IMIPRAMINA 75MG                                                                                                                                                                                                                                          ,50968,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10522,"*FOSFATO DE CODEINA 7,5MG + PARACETAMOL 500MG                                                                                                                                                                                                             ",31531,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10523,*ESTRADIOL 1MG                                                                                                                                                                                                                                            ,30181,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10543,PRAZIQUANTEL 600MG                                                                                                                                                                                                                                        ,,10,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10585,"*CLORIDRATO DE CLONIDINA 0,100MG                                                                                                                                                                                                                          ",30060,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10587,*RAMIPRIL 10MG                                                                                                                                                                                                                                            ,30256,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10589,*CLORIDRATO BUSPIRONA 5MG                                                                                                                                                                                                                                 ,30025,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10590,*CLORIDRATO BUSPIRONA 10MG                                                                                                                                                                                                                                ,30023,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10604,BUPROPIONA 150MG                                                                                                                                                                                                                                          ,30021,1090,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10647,"*TIBOLONA 2,5MG                                                                                                                                                                                                                                           ",30269,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10650,"*ESTRADIOL 1MG + ACETATO DE NORETISTERONA 0,5MG                                                                                                                                                                                                           ",30183,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10652,"*ESTRADIOL 1MG+TRIMIGESTONA 0,125MG                                                                                                                                                                                                                       ",30182,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10654,"*ESTRADIOL 1MG + GESTODENO 0,025MG                                                                                                                                                                                                                        ",30232,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10655,*ESTRADIOL 1MG+NORGESTIMATO 90MCG                                                                                                                                                                                                                         ,30231,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10658,*RALOXIFENO 60MG                                                                                                                                                                                                                                          ,30254,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10662,ESPIRAMICINA 500MG (1.500.000 UI)                                                                                                                                                                                                                         ,26354,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10663,ISONIAZIDA 150MG + RIFAMPICINA 300MG                                                                                                                                                                                                                      ,,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10681,*METRONIDAZOL (FORA DE PADRONIZACAO)                                                                                                                                                                                                                      ,,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10690,RHZE (RIFAMPICINA 150MG+ ISONIAZIDA 75MH+ PIRAZINAMIDA 400MG+ ETAMBUTOL 275MG)                                                                                                                                                                            ,,210,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10692,*LEVONORGESTREL(DUPLICIDADE) 10702                                                                                                                                                                                                                        ,,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10700,*PROPILTIOURACIL 50MG                                                                                                                                                                                                                                     ,27262,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10702,"*LEVONORGESTREL 1,5MG                                                                                                                                                                                                                                     ",30124,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10706,*RISPERIDONA 1MG                                                                                                                                                                                                                                          ,23450,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10707,*RISPERIDONA 2MG                                                                                                                                                                                                                                          ,28881,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10708,*RISPERIDONA 3MG                                                                                                                                                                                                                                          ,28882,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10715,*BACLOFENO 10MG                                                                                                                                                                                                                                           ,20061,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10731,ISONIAZIDA 75MG + RIFAMPICINA 150MG                                                                                                                                                                                                                       ,,2762,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10753,"CLONAZEPAM 0,5MG                                                                                                                                                                                                                                          ",35647,480,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10786,*VITAMINA B6 40MG (PIRIDOXINA)                                                                                                                                                                                                                            ,48418,0,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10845,NIRMATRELVIR 150MG + RITONAVIR 100MG                                                                                                                                                                                                                      ,10845,30,0
3,Us 162 Policlinica Albert Sabin                                                                     ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10891,SERTRALINA 50MG                                                                                                                                                                                                                                           ,18138,1400,0
