distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIINFECCIOSO TÓPICO                                                                               ,BISN.                                                  ,MEDICAMENTOS                                      ,10233,NEOMICINA 5MG/G + BACITRACINA 250UI/G CREME TOPICO - 10G                                                                                                                                                                                                  ,30233,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIINFECCIOSO TÓPICO                                                                               ,BISN.                                                  ,MEDICAMENTOS                                      ,10825,SULFADIAZINA DE PRATA 1% CREME DERMATOLOGICO - 30G.                                                                                                                                                                                                       ,41413,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,BISN.                                                  ,MEDICAMENTOS                                      ,10089,"DEXAMETASONA 0,1% CREME DERMATOLOGICO - 10G                                                                                                                                                                                                               ",30095,20,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10261,PREDNISONA 20MG                                                                                                                                                                                                                                           ,30144,140,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10262,PREDNISONA 5MG                                                                                                                                                                                                                                            ,30145,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10093,"DEXAMETASONA 4MG/ML SOLUCAO INJETAVEL - 2,5ML                                                                                                                                                                                                             ",30170,4,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10171,HIDROCORTISONA 100MG PO PARA SOLUCAO INJETAVEL                                                                                                                                                                                                            ,30272,29,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10172,HIDROCORTISONA 500MG PO PARA SOLUCAO INJETAVEL                                                                                                                                                                                                            ,51316,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,FRASCO                                                 ,MEDICAMENTOS                                      ,10260,PREDNISOLONA 3MG/ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                                  ,30143,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIPARASITÁRIO                                                                                     ,COMPR                                                  ,MEDICAMENTOS                                      ,10448,ALBENDAZOL 400MG                                                                                                                                                                                                                                          ,30067,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIPARASITÁRIO                                                                                     ,FRASCO                                                 ,MEDICAMENTOS                                      ,10965,ALBENDAZOL 40MG/ML SUSPENSAO ORAL - 10ML                                                                                                                                                                                                                  ,34708,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIPARASITÁRIO/ ANTIBIÓTICO                                                                        ,BISN.                                                  ,MEDICAMENTOS                                      ,10437,METRONIDAZOL 10% GEL VAGINAL + APLICADOR - 50G                                                                                                                                                                                                            ,30131,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIPARASITÁRIO/ ANTIBIÓTICO                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10224,METRONIDAZOL 250MG                                                                                                                                                                                                                                        ,34721,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIPARASITÁRIO/ ANTIBIÓTICO                                                                        ,FRASCO                                                 ,MEDICAMENTOS                                      ,10221,METRONIDAZOL 4% SOLUCAO ORAL -100ML                                                                                                                                                                                                                       ,30132,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIULCEROSO (INIBIDOR DE BOMBA)                                                                    ,CAPSULA                                                ,MEDICAMENTOS                                      ,10545,OMEPRAZOL 20MG                                                                                                                                                                                                                                            ,30137,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ANTIVERTIGINOSO                                                                                     ,COMPR                                                  ,MEDICAMENTOS                                      ,10712,BETAISTINA 24MG                                                                                                                                                                                                                                           ,29860,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,BRONCODILATADOR                                                                                     ,COMPR                                                  ,MEDICAMENTOS                                      ,10013,AMINOFILINA 100MG                                                                                                                                                                                                                                         ,30034,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,BRONCODILATADOR                                                                                     ,FRASCO                                                 ,MEDICAMENTOS                                      ,10037,"IPRATROPIO 0,25MG/ML SOLUCAO INALATORIA - 20ML                                                                                                                                                                                                            ",30081,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,BRONCODILATADOR                                                                                     ,FRASCO                                                 ,MEDICAMENTOS                                      ,10138,*FENOTEROL 5MG/ML SOLUCAO INALATORIA - 20ML                                                                                                                                                                                                               ,23091,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,BRONCODILATADOR                                                                                     ,FRASCO                                                 ,MEDICAMENTOS                                      ,10275,"SALBUTAMOL 0,4MG/ML XAROPE - 100ML                                                                                                                                                                                                                        ",30826,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,BRONCODILATADOR                                                                                     ,FRASCO                                                 ,MEDICAMENTOS                                      ,10595,SALBUTAMOL 100MCG/DOSE AEROSSOL SPRAY 200 DOSES                                                                                                                                                                                                           ,30152,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CALMANTE (FITOTERÁPICO)                                                                             ,COMPR                                                  ,MEDICAMENTOS                                      ,70005,VALERIANA 50MG (VALERIANA OFFICINALIS)                                                                                                                                                                                                                    ,42001,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CARDIOTÔNICO                                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10105,"DIGOXINA 0,25MG                                                                                                                                                                                                                                           ",30098,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CLÍNICO                                                                                             ,LITRO                                                  ,MEDICAMENTOS                                      ,20165,PEROXIDO DE HIDROGENIO 10 VOLUMES                                                                                                                                                                                                                         ,13164,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CLÍNICO                                                                                             ,LITRO                                                  ,MEDICAMENTOS                                      ,20169,*IODO 10% TOPICO (POLIVINILPIRROLIDONA)                                                                                                                                                                                                                   ,42020,1,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CUIDADOS ESPECÍFICOS (ANTIFISÉRICO INTESTINAL)                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10107,SIMETICONA 75MG /ML EMULSAO ORAL - 10ML                                                                                                                                                                                                                   ,30174,4,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO)                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10250,PERMANGANATO DE POTASSIO 100MG                                                                                                                                                                                                                            ,30140,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CUIDADOS ESPECÍFICOS (ANTISSÉPTICO)                                                                 ,UNIDADE                                                ,MEDICAMENTOS                                      ,20968,CLOREXIDINA SOLUCAO DEGERMANTE 2% - 1L                                                                                                                                                                                                                    ,41976,31,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CUIDADOS ESPECÍFICOS (ASSEPSIA)                                                                     ,BISN.                                                  ,MEDICAMENTOS                                      ,10709,"CLORETO DE SODIO 0,9% SOLUCAO - 500 ML (USO EXTERNO)                                                                                                                                                                                                      ",44510,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CUIDADOS ESPECÍFICOS (EMOLIENTE)                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10001,"ACIDO CAPRILICO, ACIDO CAPROICO, ACIDO LAURICO, LECITINA DE SOJA, VIT. A E E (LOCAO) 200ML                                                                                                                                                                ",30032,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,CUIDADOS ESPECÍFICOS (LIMPEZA DE LESÕES)                                                            ,BISN.                                                  ,MEDICAMENTOS                                      ,10351,"COLAGENASE 0,06 UI/G + CLORANFENICOL 0,01G/G POMADA DERMATOLOGICA - 30G                                                                                                                                                                                   ",30166,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,DESCONGESTIONANTE                                                                                   ,FRASCO                                                 ,MEDICAMENTOS                                      ,10074,"CLORETO DE SODIO 0,9% SOLUCAO NASAL - 50 ML                                                                                                                                                                                                               ",40067,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,DILUENTE                                                                                            ,AMP                                                    ,MEDICAMENTOS                                      ,10009,AGUA PARA INJETAVEIS - 10ML                                                                                                                                                                                                                               ,29996,151,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,DILUENTE                                                                                            ,BISN.                                                  ,MEDICAMENTOS                                      ,10010,AGUA PARA INJETAVEIS - 500ML                                                                                                                                                                                                                              ,29997,18,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,DIURÉTICO (DE ALÇA)                                                                                 ,AMP                                                    ,MEDICAMENTOS                                      ,10146,FUROSEMIDA 10MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                                ,30191,14,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,DIURÉTICO (DE ALÇA)                                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10147,FUROSEMIDA 40MG                                                                                                                                                                                                                                           ,30109,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,DIURÉTICO (POUPADOR DE POTÁSSIO)                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10123,ESPIRONOLACTONA 25MG                                                                                                                                                                                                                                      ,30180,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,DIURÉTICO (TIAZÍDICO)                                                                               ,COMPR                                                  ,MEDICAMENTOS                                      ,10424,HIDROCLOROTIAZIDA 25MG                                                                                                                                                                                                                                    ,30444,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ECTOPARASITICIDA                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10677,PERMETRINA 1% LOCAO TOPICA - 60ML                                                                                                                                                                                                                         ,50083,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ECTOPARASITICIDA                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10678,PERMETRINA 5% LOCAO TOPICA - 60ML                                                                                                                                                                                                                         ,30142,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ELETRÓLITO                                                                                          ,BOLSA                                                  ,MEDICAMENTOS                                      ,11087,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 100ML                                                                                                                                                                                                           ",47564,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ESTATINA                                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10578,SINVASTATINA 40MG                                                                                                                                                                                                                                         ,30153,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,ESTIMULANTE CARDÍACO/ BRONCODILATADOR/ VASOPRESSOR                                                  ,AMP                                                    ,MEDICAMENTOS                                      ,10079,EPINEFRINA 1MG/ML SOLUCAO INJETAVEL - 1ML (ADRENALINA)                                                                                                                                                                                                    ,30204,32,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,EXPECTORANTE (FITOTERÁPICO)                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,70003,GUACO (MIKANIA GLOMERATA) 30 A 120MG/ML XAROPE - 100 A 150ML                                                                                                                                                                                              ,42002,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,IMUNOESTIMULANTE (FITOTERÁPICO)                                                                     ,CAPSULA                                                ,MEDICAMENTOS                                      ,70008,*UNHA DE GATO 100MG (UNCARIA TOMENTOSA)                                                                                                                                                                                                                   ,41998,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,INIBIDOR DA PROLACTINA                                                                              ,COMPR                                                  ,MEDICAMENTOS                                      ,10659,"CABERGOLINA 0,5MG                                                                                                                                                                                                                                         ",30027,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,LAXANTE                                                                                             ,BISN.                                                  ,MEDICAMENTOS                                      ,10154,GLICERINA 12% ENEMA (CLISTER) - 500ML                                                                                                                                                                                                                     ,30111,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,LAXANTE                                                                                             ,FRASCO                                                 ,MEDICAMENTOS                                      ,10241,OLEO MINERAL PURO SOLUCAO ORAL - 100ML                                                                                                                                                                                                                    ,30238,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,LUBRIFICANTE                                                                                        ,TUBO                                                   ,MEDICAMENTOS                                      ,10323,VASELINA POMADA TOPICA - 30G                                                                                                                                                                                                                              ,30295,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,LUBRIFICANTE OCULAR                                                                                 ,FRASCO                                                 ,MEDICAMENTOS                                      ,10371,"HIPROMELOSE 0,3% + DEXTRANA 0,1% SOLUCAO OFTALMICA - 15ML                                                                                                                                                                                                 ",30118,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,NEUROLÉPTICO                                                                                        ,AMP                                                    ,MEDICAMENTOS                                      ,10514,HALOPERIDOL 5MG/ML SOLUCAO INJETAVEL -1ML                                                                                                                                                                                                                 ,30266,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,NUCLEOSÍDEOS                                                                                        ,BISN.                                                  ,MEDICAMENTOS                                      ,10462,ACICLOVIR CREME TOPICO 50MG/G - 10G                                                                                                                                                                                                                       ,30028,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,NUCLEOSÍDEOS                                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10890,ACICLOVIR 200MG                                                                                                                                                                                                                                           ,26451,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,PROTETOR DE MUCOSA GÁSTRICA                                                                         ,CAPSULA                                                ,MEDICAMENTOS                                      ,70002,ESPINHEIRA SANTA (MAYTENUS OFFICINALIS) 380 A 500MG                                                                                                                                                                                                       ,42000,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REIDRATANTE                                                                                         ,BISN.                                                  ,MEDICAMENTOS                                      ,10279,RINGER COM LACTATO DE SODIO SOLUCAO INJETAVEL - 500ML                                                                                                                                                                                                     ,30314,11,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REIDRATANTE                                                                                         ,ENVELOPE                                               ,MEDICAMENTOS                                      ,10274,"SAIS PARA REIDRATACAO ORAL PO - 27,9G                                                                                                                                                                                                                     ",30151,40,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HIROELETROLÍTICO                                                                          ,AMP                                                    ,MEDICAMENTOS                                      ,10158,GLICOSE 50% SOLUCAO INJETAVEL - 10ML                                                                                                                                                                                                                      ,30197,3,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HIROELETROLÍTICO                                                                          ,AMP                                                    ,MEDICAMENTOS                                      ,10974,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 10ML                                                                                                                                                                                                            ",34711,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HIROELETROLÍTICO                                                                          ,BISN.                                                  ,MEDICAMENTOS                                      ,10075,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML (SISTEMA FECHADO)                                                                                                                                                                                         ",30057,22,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HIROELETROLÍTICO                                                                          ,BISN.                                                  ,MEDICAMENTOS                                      ,10521,"CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 250ML                                                                                                                                                                                                           ",30201,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HIROELETROLÍTICO                                                                          ,BISN.                                                  ,MEDICAMENTOS                                      ,10582,"GLICOSE 5% + CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 500ML                                                                                                                                                                                              ",23722,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HORMONAL                                                                                  ,BISN.                                                  ,MEDICAMENTOS                                      ,10656,ESTRIOL 1% CREME VAGINAL + APLICADOR - 50G                                                                                                                                                                                                                ,30103,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HORMONAL                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10397,LEVOTIROXINA 100 MCG                                                                                                                                                                                                                                      ,30125,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,REPOSITOR HORMONAL                                                                                  ,COMPR                                                  ,MEDICAMENTOS                                      ,10398,LEVOTIROXINA 50 MCG                                                                                                                                                                                                                                       ,30126,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,SUPLEMENTO                                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10657,CARBONATO DE CALCIO 1.250 A 2.500 MG (500 A 1000 MG DE CALCIO) + VITAMINA D3 400UI                                                                                                                                                                        ,28458,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,VASODILATADOR                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10924,ISOSSORBIDA 20MG                                                                                                                                                                                                                                          ,25349,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,VASODILATADOR (EMERGÊNCIA HIPERTENSIVA)                                                             ,COMPR                                                  ,MEDICAMENTOS                                      ,10193,ISOSSORBIDA 5MG                                                                                                                                                                                                                                           ,30120,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10600,NICOTINA 7MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                         ,37371,308,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10601,NICOTINA 14MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                        ,37373,98,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,ADESIVO                                                ,MEDICAMENTOS                                      ,10602,NICOTINA 21MG ADESIVO TRANSDERMICO                                                                                                                                                                                                                        ,37372,70,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10460,MEDROXIPROGESTERONA 150MG/ML SUSPENSAO INJETAVEL - 1ML                                                                                                                                                                                                    ,30062,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10465,MEGLUMINA 300MG/ML SUSPENSAO INJETAVEL - 5ML                                                                                                                                                                                                              ,38325,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10581,NORETISTERONA 50MG + ESTRADIOL 5MG SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                ,30101,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10738,AGUA P/ INJECAO 5ML                                                                                                                                                                                                                                       ,,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS                                      ,10243,*OXIDO DE ZINCO + VITAMINA A + D + ACIDO BORICO - 45G                                                                                                                                                                                                     ,30297,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,BISN.                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11025,*ZINCO (OXIDO DE ZINCO) 40 MG + ASSOCIACOES                                                                                                                                                                                                               ,32197,0,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10032,PQT MULTIBACILAR ADULTO                                                                                                                                                                                                                                   ,,29,0
8,Us 140 Distrito Sanitario VIII Recife                                                               ,                                                                                                    ,BLISTER                                                ,MEDICAMENTOS                                      ,10033,PQT MULTIBACILAR INFANTIL                                                                                                                                                                                                                                 ,,1,0
