distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
1,Us 166 Policlinica Centro                                                                           ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10265,PROMETAZINA 25MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                               ,30146,3,0
1,Us 166 Policlinica Centro                                                                           ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10264,PROMETAZINA 25MG                                                                                                                                                                                                                                          ,30310,4736,0
1,Us 166 Policlinica Centro                                                                           ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10831,LORATADINA 10MG                                                                                                                                                                                                                                           ,39589,410,0
1,Us 166 Policlinica Centro                                                                           ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10095,DEXCLORFENIRAMINA 2MG/5ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                            ,30097,98,0
1,Us 166 Policlinica Centro                                                                           ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10832,LORATADINA 1MG/ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                                    ,39588,20,0
1,Us 166 Policlinica Centro                                                                           ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10006,ACIDO FOLICO 5MG                                                                                                                                                                                                                                          ,30065,1000,0
1,Us 166 Policlinica Centro                                                                           ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10290,SULFATO FERROSO 40MG                                                                                                                                                                                                                                      ,30158,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIANÊMICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,10289,SULFATO FERROSO 25MG/ML SOLUCAO ORAL - 30ML                                                                                                                                                                                                               ,30159,16,0
1,Us 166 Policlinica Centro                                                                           ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10016,AMIODARONA 200MG                                                                                                                                                                                                                                          ,30070,510,0
1,Us 166 Policlinica Centro                                                                           ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10305,VERAPAMIL 80MG                                                                                                                                                                                                                                            ,30164,90,0
1,Us 166 Policlinica Centro                                                                           ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10072,"BECLOMETASONA 200MCG/DOSE, AEROSSOL ORAL SPRAY - 200 DOSES                                                                                                                                                                                                ",43022,5,0
1,Us 166 Policlinica Centro                                                                           ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10332,BECLOMETASONA 50MCG/DOSE AEROSSOL NASAL AQUOSO SPRAY - 200 DOSES                                                                                                                                                                                          ,31782,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10605,BUDESONIDA 32MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30082,7,0
1,Us 166 Policlinica Centro                                                                           ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10606,BUDESONIDA 64MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30013,13,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,30307,HIDROCORTISONA 10MG/ML + POLIMIXINA B 10.000UI/ML + NEOMICINA 5MG/ML SUSPENSAO OTOLOGICA - 10ML                                                                                                                                                           ,30205,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,COMPR                                                  ,MEDICAMENTOS                                      ,10049,CEFALEXINA 500MG                                                                                                                                                                                                                                          ,30090,1890,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10048,CEFALEXINA 250MG/5ML PO PARA SUSPENSAO ORAL - 100ML                                                                                                                                                                                                       ,30089,4,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10370,AZITROMICINA 500MG                                                                                                                                                                                                                                        ,30078,231,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10544,CLARITROMICINA 500MG                                                                                                                                                                                                                                      ,30325,280,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10516,"AZITROMICINA 200MG/5ML (600MG), PO PARA SUSPENSAO ORAL - 15ML                                                                                                                                                                                             ",30077,16,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (NITROFURANO)                                                                           ,CAPSULA                                                ,MEDICAMENTOS                                      ,10513,NITROFURANTOINA 100MG                                                                                                                                                                                                                                     ,33726,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (PENICILINA)                                                                            ,CAPSULA                                                ,MEDICAMENTOS                                      ,10018,AMOXICILINA 500MG                                                                                                                                                                                                                                         ,30072,608,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10248,PENICILINA G-BENZATINA 1.200.000UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                            ,30448,56,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10249,PENICILINA G-BENZATINA 600.000 UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                             ,51310,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (PENICILINA)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10019,AMOXICILINA 250MG/5ML PO PARA SUSPENSAO ORAL - 60ML                                                                                                                                                                                                       ,30074,25,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10670,AMOXICILINA 500MG + CLAVULONATO DE POTASSIO 125MG                                                                                                                                                                                                         ,30073,294,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,FRASCO                                                 ,MEDICAMENTOS                                      ,10671,"AMOXICILINA 50MG/ML + CLAVULONATO DE POTASSIO 12,5MG/ML - 75 OU 100ML                                                                                                                                                                                     ",30075,5,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10068,CIPROFLOXACINO 500MG                                                                                                                                                                                                                                      ,30053,339,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,FRASCO                                                 ,MEDICAMENTOS                                      ,10368,CIPROFLOXACINO 3MG/ML SOLUCAO OFTALMICA - 5ML                                                                                                                                                                                                             ,30051,1,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10285,SULFAMETOXAZOL 400MG + TRIMETOPRIMA 80MG                                                                                                                                                                                                                  ,30157,140,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10286,SULFAMETOXAZOL 200MG/5ML + TRIMETOPRIMA 40MG/5ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                   ,30156,10,0
1,Us 166 Policlinica Centro                                                                           ,ANTIBIÓTICO (TETRACICLINA)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10427,DOXICICLINA 100MG                                                                                                                                                                                                                                         ,30179,60,0
1,Us 166 Policlinica Centro                                                                           ,ANTICOAGULANTE                                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10317,FITOMENADIONA (VITAMINA K) 10MG/ML SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                ,30306,2,0
1,Us 166 Policlinica Centro                                                                           ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10580,VARFARINA 5MG                                                                                                                                                                                                                                             ,30163,150,0
1,Us 166 Policlinica Centro                                                                           ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10597,CILOSTAZOL 100MG                                                                                                                                                                                                                                          ,30169,1044,0
1,Us 166 Policlinica Centro                                                                           ,ANTICOLINÉRGICO (MUSCARÍNICO)                                                                       ,AMP                                                    ,MEDICAMENTOS                                      ,10026,"ATROPINA SULFATO 0,25MG/ML - 1ML                                                                                                                                                                                                                          ",30003,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDEPRESSIVO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10389,CARBONATO DE LITIO 300MG                                                                                                                                                                                                                                  ,30087,5850,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDEPRESSIVO (INIBIDOR DA RECAPTAÇÃO DE SEROTONINA)                                               ,CAPS/COMP/DRAG                                         ,MEDICAMENTOS                                      ,10449,FLUOXETINA 20MG                                                                                                                                                                                                                                           ,30108,10273,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDEPRESSIVO (INIBIDOR DA RECAPTAÇÃO DE SEROTONINA)                                               ,COMPR                                                  ,MEDICAMENTOS                                      ,10718,*CITALOPRAM 20MG                                                                                                                                                                                                                                          ,23831,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10017,AMITRIPTILINA 25MG                                                                                                                                                                                                                                        ,30071,11341,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10180,IMIPRAMINA 25MG                                                                                                                                                                                                                                           ,30274,1130,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10328,CLOMIPRAMINA 25MG                                                                                                                                                                                                                                         ,30091,580,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10369,CLOMIPRAMINA 75MG SR (LIBERACAO PROLONGADA)                                                                                                                                                                                                               ,30194,350,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDIABÉTICO (BIGUANIDAS)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10214,METFORMINA 850MG                                                                                                                                                                                                                                          ,30130,11130,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10152,GLIBENCLAMIDA 5MG                                                                                                                                                                                                                                         ,30110,1230,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10978,GLICLAZIDA 60MG (LIBERACAO PROLONGADA)                                                                                                                                                                                                                    ,34716,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIDISCINÉTICO                                                                                     ,AMP                                                    ,MEDICAMENTOS                                      ,10039,BIPERIDENO 5MG/ML SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                                 ,30005,3,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,AMP                                                    ,MEDICAMENTOS                                      ,10219,METOCLOPRAMIDA 5MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                             ,30285,3,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10220,METOCLOPRAMIDA 4MG/ML SOLUCAO ORAL - 10ML                                                                                                                                                                                                                 ,30228,9,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10002,VALPROATO DE SODIO 250MG                                                                                                                                                                                                                                  ,30161,2620,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10047,CARBAMAZEPINA 200MG                                                                                                                                                                                                                                       ,30085,6720,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10132,FENITOINA 100MG                                                                                                                                                                                                                                           ,30104,1100,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10134,FENOBARBITAL 100MG                                                                                                                                                                                                                                        ,30105,2640,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10679,VALPROATO DE SODIO 500MG                                                                                                                                                                                                                                  ,30162,2637,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10008,VALPROATO DE SODIO 50MG/ML XAROPE -100ML                                                                                                                                                                                                                  ,30066,165,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10136,FENOBARBITAL 4% SOLUCAO ORAL - 20ML                                                                                                                                                                                                                       ,30106,5,0
1,Us 166 Policlinica Centro                                                                           ,ANTIEPILÉPTICO                                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10472,CARBAMAZEPINA 100MG/5ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                                            ,30084,103,0
1,Us 166 Policlinica Centro                                                                           ,ANTIESPASMÓDICO                                                                                     ,AMP                                                    ,MEDICAMENTOS                                      ,10040,ESCOPOLAMINA 20MG/ML SOLUCAO INJETAVEL -1ML                                                                                                                                                                                                               ,30006,3,0
1,Us 166 Policlinica Centro                                                                           ,ANTIESPASMÓDICO                                                                                     ,COMPR                                                  ,MEDICAMENTOS                                      ,10038,ESCOPOLAMINA 10MG                                                                                                                                                                                                                                         ,30041,280,0
1,Us 166 Policlinica Centro                                                                           ,ANTIFÚNGICO                                                                                         ,BISN.                                                  ,MEDICAMENTOS                                      ,10373,MICONAZOL 20MG/G CREME VAGINAL + APLICADOR - 80G                                                                                                                                                                                                          ,30134,29,0
1,Us 166 Policlinica Centro                                                                           ,ANTIFÚNGICO                                                                                         ,BISN.                                                  ,MEDICAMENTOS                                      ,10528,MICONAZOL 20MG/G CREME TOPICO - 28G                                                                                                                                                                                                                       ,39669,50,0
1,Us 166 Policlinica Centro                                                                           ,ANTIFÚNGICO                                                                                         ,CAPSULA                                                ,MEDICAMENTOS                                      ,10433,FLUCONAZOL 150MG                                                                                                                                                                                                                                          ,13548,134,0
1,Us 166 Policlinica Centro                                                                           ,ANTIFÚNGICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,10237,NISTATINA 100.000UI/ML SOLUCAO ORAL - 50ML                                                                                                                                                                                                                ,30135,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTIFÚNGICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,10488,CETOCONAZOL 2% SHAMPOO - 100ML                                                                                                                                                                                                                            ,23925,20,0
1,Us 166 Policlinica Centro                                                                           ,ANTI FÚNGO                                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10804,ITRACONAZOL 100MG                                                                                                                                                                                                                                         ,20710,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (AGONISTA ALFA-2)                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10664,METILDOPA 250MG                                                                                                                                                                                                                                           ,39664,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (ALFA E BETA BLOQUEADOR)                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10584,"CARVEDILOL 12,5MG                                                                                                                                                                                                                                         ",30088,3200,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (ANTAGONISTA DOS RECEPTORES DE ANGIOTENSINA II)                                   ,COMPR                                                  ,MEDICAMENTOS                                      ,10684,LOSARTANA 50MG                                                                                                                                                                                                                                            ,30128,20150,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (BETA BLOQUEADOR)                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10267,PROPRANOLOL 40MG                                                                                                                                                                                                                                          ,30149,370,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (BETA BLOQUEADOR)                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10575,METOPROLOL 50MG COMPRIMIDO DE LIBERACAO PROLONGADA                                                                                                                                                                                                        ,39146,450,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (BETA BLOQUEADOR)                                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10968,ATENOLOL 50MG                                                                                                                                                                                                                                             ,32363,4110,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (BLOQUEADOR DOS CANAIS DE CÁLCIO)                                                 ,COMPR                                                  ,MEDICAMENTOS                                      ,10969,ANLODIPINO 5MG                                                                                                                                                                                                                                            ,34710,9680,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (IECA)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10045,CAPTOPRIL 25MG                                                                                                                                                                                                                                            ,30083,0,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (IECA)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10474,ENALAPRIL 10MG                                                                                                                                                                                                                                            ,30129,7980,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-HIPERTENSIVO (VASODILATADOR)                                                                   ,COMPR                                                  ,MEDICAMENTOS                                      ,11080,HIDRALAZINA 25MG                                                                                                                                                                                                                                          ,18953,420,0
1,Us 166 Policlinica Centro                                                                           ,ANTIINFECCIOSO TÓPICO                                                                               ,BISN.                                                  ,MEDICAMENTOS                                      ,10233,NEOMICINA 5MG/G + BACITRACINA 250UI/G CREME TOPICO - 10G                                                                                                                                                                                                  ,30233,63,0
1,Us 166 Policlinica Centro                                                                           ,ANTIINFECCIOSO TÓPICO                                                                               ,BISN.                                                  ,MEDICAMENTOS                                      ,10825,SULFADIAZINA DE PRATA 1% CREME DERMATOLOGICO - 30G.                                                                                                                                                                                                       ,41413,27,0
1,Us 166 Policlinica Centro                                                                           ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,BISN.                                                  ,MEDICAMENTOS                                      ,10089,"DEXAMETASONA 0,1% CREME DERMATOLOGICO - 10G                                                                                                                                                                                                               ",30095,18,0
