distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11050,*FUMARATO DE QUETIAPINA 25MG                                                                                                                                                                                                                              ,38508,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40091,"SUPLEMENTO VITAMINICO A BASE DE CAROTENOIDES, VITAMINAS E MINERAIS. COMPOSTO DE LUTEINA 3MG, VITAMIN                                                                                                                                                      ",41709,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,COMPRIMIDO DISPERSÍVEL                                 ,MEDICAMENTOS                                      ,10411,RIFAMPICINA 75MG + ISONIAZIDA 50MG                                                                                                                                                                                                                        ,10411,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,DRAGEA                                                 ,MEDICAMENTOS                                      ,10315,"*COMPLEXO B DRAGEA, VITAMINA                                                                                                                                                                                                                              ",14200,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10183,INSULINA NPH 100UI/ML SUSPENSAO INJETAVEL - 10ML                                                                                                                                                                                                          ,32295,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10184,INSULINA REGULAR 100UI/ML SUSPENSAO INJETAVEL - 10ML                                                                                                                                                                                                      ,30208,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,11082,*METILPREDNISOLONA 125MG FR/AMP                                                                                                                                                                                                                           ,47560,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FR/AMP                                                 ,MEDICAMENTOS                                      ,11083,*METILPREDNISOLONA 500MG FR/AMP + DIL 8ML                                                                                                                                                                                                                 ,47514,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10007,*ACIDO NALIDIXICO 250MG/5ML -60ML                                                                                                                                                                                                                         ,29995,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10012,*AMINOFILINA 24MG/ML - 10ML GOTAS                                                                                                                                                                                                                         ,29998,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10023,*AMPICILINA 50MG/ML - 60ML SUSPENSAO ORAL                                                                                                                                                                                                                 ,34712,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10041,*BROM. N-BUTILESCOPOLAMINA (HIOSCINA) 10MG/ML GOTAS - 20ML                                                                                                                                                                                                ,30007,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10077,"*CLORETO DE SODIO 0,9% - SOL. NASAL. FRASCO COM 20ML                                                                                                                                                                                                      ",30092,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10086,*CROMOGLICATO DISSODICO NASAL 4% - 13ML                                                                                                                                                                                                                   ,30167,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10114,"*DIPROP. BECLOMETASONA 250MCG SPRAY ORAL - 200 DOSES,C/INALADOR                                                                                                                                                                                           ",30100,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10137,"*FENOTEROL AEROSOL, BROMIDRATO 0,1MG (100MCG/ DOSE) 10ML/200DOSESX                                                                                                                                                                                        ",30012,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10178,"HIPOCLORITO DE SODIO 2,5% SOLUCAO SANEANTE - 50ML                                                                                                                                                                                                         ",30463,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10212,*MEBENDAZOL 20MG/ML - 30ML                                                                                                                                                                                                                                ,30222,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10255,*PIRAZINAMIDA 3% SUSPENSAO ORAL - 150ML                                                                                                                                                                                                                   ,,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10259,"*POLIVITAMINICO, SOLUCAO ORAL- 20ML                                                                                                                                                                                                                       ",34490,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10270,RIFAMPICINA 2% SOLUCAO ORAL - 120ML                                                                                                                                                                                                                       ,30258,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10288,"*SULFATO FERROSO 12,5MG/2,5ML - 60ML - XAROPE                                                                                                                                                                                                             ",,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10298,*TIABENDAZOL 5% - SUSP. ORAL 250MG/5ML - 60ML (FORA DA PADRONIZACAO)                                                                                                                                                                                      ,,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10303,"*TOBRAMICINA 0,3% - SOL. OFTALMICA FRASCO 5ML                                                                                                                                                                                                             ",41681,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10312,*VITAMINA C GOTAS - 200MG/ML - 20ML                                                                                                                                                                                                                       ,30323,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10316,"*COMPLEXO B GOTAS, VITAMINA - 20ML                                                                                                                                                                                                                        ",30304,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10339,"*PREDNISOLONA SOL. OFT. 1,2MG/ML - 10ML                                                                                                                                                                                                                   ",30249,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10362,*PERICIAZINA 1% GOTAS - 20ML                                                                                                                                                                                                                              ,30303,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10461,"*BROM. N-BUTILESCOPOLAMINA 6,67MG/ML+ DIPIRONA SODICA 333,4MG/ML - 20ML                                                                                                                                                                                   ",30009,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10504,"CLONAZEPAM 2,5MG/ML                                                                                                                                                                                                                                       ",50866,1,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10507,FLUOXETINA 20MG/ML                                                                                                                                                                                                                                        ,50884,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10596,*DIPROP. BECLOMETASONA 50MCG /SPRAY ORAL - 200 DOSES                                                                                                                                                                                                      ,30177,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10599,*FENOXIMETILPENICILINA 400.000/5ML - 60ML                                                                                                                                                                                                                 ,30240,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10607,*IBUPROFENO 100MG/ML GOTAS FRASCO 20ML                                                                                                                                                                                                                    ,34718,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10672,"*HIDROXIDO DE MAGNESIO 35,6MG + HIDROXIDO DE ALUMINIO 37MG/ML -100ML SUSP.ORAL                                                                                                                                                                            ",30117,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10829,"*CLARITROMICINA, 50 MG/ML, GRANULADO PARA SUSPENSAO ORAL                                                                                                                                                                                                  ",39662,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,10972,"*BROMOPRIDA 4MG/ML. SOL.ORAL,C/GOTEJADOR COM 20 ML                                                                                                                                                                                                        ",34749,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,11001,*ACIDO TRICLOROACETICO A 85%-60ML                                                                                                                                                                                                                         ,26903,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS                                      ,20005,ACIDO TRICLOROACETICO A 80%                                                                                                                                                                                                                               ,35697,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10929,*RISPERIDONA 1MG/ML SOLUCAO 30ML + PIPETA DOSADA 3ML                                                                                                                                                                                                      ,32689,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10992,"*OXIBUTININA 1 MG/ML, SOLUCAO AQUOSA, FRASCO 1.000 ML                                                                                                                                                                                                     ",28854,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,FRASCO                                                 ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40086,NUTRINI - ALIMENTO NUTRICIONALMENTE COMPLETO PARA CRIANCAS DE 4-6 ANOS. FRASCO 200ML                                                                                                                                                                      ,43453,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40023,"FORTINI/NUTREN JUNIOR SUPLEMENTO INF. HIPERCAL, ISENTO DE LACTOSE E GLUTEN,SACAROSE- 400G./PEDIASURE                                                                                                                                                      ",41964,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40057,APTAMIL/NAN SEM LACTOSE - FORMULA INFANTIL ISENTA DE LACTOSE. LATA 400G.                                                                                                                                                                                  ,43486,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40058,"NUTRISON SOYA/ TROPHIC BASIC 800 G - DIETA NUTRICIONALMENTE COMP. A BASE PROTEINA ISOL. SOJA, S/FIBR                                                                                                                                                      ",42091,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40085,NUTILIS (ESPESSANTE PARA ALIMENTOS EM PO. ISENTO DE GLUTEN. LATA 225G - 300G.                                                                                                                                                                             ,42103,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40087,MILNUTRI - COMPOSTO LACTEO EM PO PARA CRIANCAS ATE 5 ANOS. LATA 800G                                                                                                                                                                                      ,43669,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40094,FORTINI NEUTRO 400G - SUPLEMENTO ALIMENTAR ORAL OU ENT. NUTRICIONALMENTE COMPLETO. ISENTO DE LACTOSE                                                                                                                                                      ,46414,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40114,INFATRINI 400G - DIETA NUTRICIONALMENTE COMPL P/ CRIANCAS ATE 3 ANOS. HIPERCAL. C/ NUCLEOTIDEOS/PREB                                                                                                                                                      ,41394,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40115,"TROPHIC FIBER 800G - DIETA NUTRICIONALMENTE COMPLETA. NORMO A HIPERCALORICA.ISENTA DE LACTOSE, SACAR                                                                                                                                                      ",42090,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40122,"ENSURE / IMMAX - SUPLEMENTO ALIMENTAR ORAL OU ENTERAL, NUTRIC. COMPLETO. NORMO A HIPERCALORICO/PROTE                                                                                                                                                      ",46383,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LATA                                                   ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40891,"NUTRICION COMPL NORM A HIPERCAL(1,0 1,3CAL/ML)NORMA HIPERPRO (14-17%).ISENTO DE LACT,SACAR E GLUTEN.                                                                                                                                                      ",41687,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LITRO                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11060,"*SUPLEMENTO ALIMENTAR - FORMULA LIQUIDA NUTRICIONALMENTE COMPLETA, 100 % PROTEINA ISOLADA DE SOJA. DE                                                                                                                                                     ",33075,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LITRO                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40021,"SOYA BAUNILHA - ISOSOURCE (SUPLEMENTO ALIMENTAR- FORM LIQ. NUTRICIONALMENTE COMPLETA, 100 % PROTEINA                                                                                                                                                      ",32648,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LITRO                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40084,ISOSOURCE STANDARD / NUTRISON / FRESUBIN ORIGINAL. EMBALAGEM 1L.                                                                                                                                                                                          ,41635,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,LITRO                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40104,"DIETA NUTRICIONALMENTE COMPLETA, HIPERCALORICA, HIPERPROTEICA, SEM FIBRAS. 1000ML                                                                                                                                                                         ",41009,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,POTE                                                   ,MEDICAMENTOS                                      ,10534,*SULFADIAZINA DE PRATA PASTA 1% - 400G                                                                                                                                                                                                                    ,30155,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10199,"ETONOGESTREL 68MG IMPLANTE SUBDERMICO, EMBALAGEM COM 1 APLICADOR CONTENDO 1 IMPLANTE                                                                                                                                                                      ",51097,47,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10594,*FUMARATO DE FORMOTEROL 12MCG C/60 DOSES SPRAY + INALADOR                                                                                                                                                                                                 ,30434,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10603,NICOTINA 2MG GOMA DE MASCAR                                                                                                                                                                                                                               ,37370,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10703,PASTILHA DE NICOTINA 4MG                                                                                                                                                                                                                                  ,37903,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS                                      ,10732,*FUMARATO DE FORMOTEROL 12MCG C/30 DOSES SPRAY + INALADOR                                                                                                                                                                                                 ,30190,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10809,"*PLANTAGO OVATA PO EFERVESCENTE, ENVELOPE 5G                                                                                                                                                                                                              ",39271,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10926,"*MACROGOL 3350 13,125G + BICARBONATO DE SODIO 0,1775G + CLORETO DE SODIO 0,3507G + CLORETO DE POTASSI                                                                                                                                                     ",32748,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,20934,*FRASCO DE NUTRICAO ENTERAL 300ML - BIOBASE                                                                                                                                                                                                               ,10146,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,20948,"*SONDA NUTRICAO SILICONIZADA TIPO BOTTOM 20 FR X 2,5 CM - SONDA PARA GASTROSTOMIA CALIBRE 20 FR X 2,5                                                                                                                                                     ",32639,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,21009,*FRALDA INFANTIL TAMANHO XXG DESCARTAVEL                                                                                                                                                                                                                  ,44971,0,0
4,Us 112 CS Dr Jose Dustan Carvalho Soares                                                            ,                                                                                                    ,UNIDADE                                                ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,40042,MALTODEXTRINA NATURAL CONTENDO 1KG                                                                                                                                                                                                                        ,26016,0,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANESTÉSICO LOCAL                                                                                    ,AMP                                                    ,MEDICAMENTOS                                      ,10408,LIDOCAINA 2% S/ VASOCONSTRICTOR SOLUCAO INJETAVEL - 5ML                                                                                                                                                                                                   ,30281,0,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10447,ACIDO FOLINICO 15MG                                                                                                                                                                                                                                       ,43725,7,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTIBIÓTICO      (CEFALOSPORINA 3ªG)                                                                ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10053,CEFTRIAXONA 1G PO PARA SOLUCAO INJETAVEL IV/IM                                                                                                                                                                                                            ,51314,0,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10370,AZITROMICINA 500MG                                                                                                                                                                                                                                        ,30078,33,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10248,PENICILINA G-BENZATINA 1.200.000UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                            ,30448,138,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10068,CIPROFLOXACINO 500MG                                                                                                                                                                                                                                      ,30053,88,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10285,SULFAMETOXAZOL 400MG + TRIMETOPRIMA 80MG                                                                                                                                                                                                                  ,30157,4474,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTIBIÓTICO (TETRACICLINA)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10427,DOXICICLINA 100MG                                                                                                                                                                                                                                         ,30179,30,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10261,PREDNISONA 20MG                                                                                                                                                                                                                                           ,30144,69,0
4,US 128.1 SAE - LESSA DE ANDRADE                                                                     ,ANTI-INFLAMATÓRIO (ESTERÓIDE)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10262,PREDNISONA 5MG                                                                                                                                                                                                                                            ,30145,0,0
