distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10439,*METRONIDAZOL 400MG                                                                                                                                                                                                                                       ,30133,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10452,*PIMOZIDA 4MG                                                                                                                                                                                                                                             ,30309,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10453,PIRIMETAMINA 25MG                                                                                                                                                                                                                                         ,10453,236,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10454,SULFADIAZINA 500MG                                                                                                                                                                                                                                        ,30154,100,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10463,*ACICLOVIR 400MG                                                                                                                                                                                                                                          ,29993,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10473,"*ANLODIPINO BESILATO, 10MG                                                                                                                                                                                                                                ",30079,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10476,MINOCICLINA 100MG                                                                                                                                                                                                                                         ,30230,30,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10487,*NIFEDIPINA 10MG                                                                                                                                                                                                                                          ,30294,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10510,*PRAVASTATINA 20MG                                                                                                                                                                                                                                        ,48983,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10522,"*FOSFATO DE CODEINA 7,5MG + PARACETAMOL 500MG                                                                                                                                                                                                             ",31531,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10523,*ESTRADIOL 1MG                                                                                                                                                                                                                                            ,30181,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10543,PRAZIQUANTEL 600MG                                                                                                                                                                                                                                        ,,9,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10583,"*CARVEDILOL 6,25MG                                                                                                                                                                                                                                        ",14725,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10585,"*CLORIDRATO DE CLONIDINA 0,100MG                                                                                                                                                                                                                          ",30060,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10587,*RAMIPRIL 10MG                                                                                                                                                                                                                                            ,30256,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10590,*CLORIDRATO BUSPIRONA 10MG                                                                                                                                                                                                                                ,30023,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10591,*PIRACETAM 400MG                                                                                                                                                                                                                                          ,30246,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10647,"*TIBOLONA 2,5MG                                                                                                                                                                                                                                           ",30269,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10650,"*ESTRADIOL 1MG + ACETATO DE NORETISTERONA 0,5MG                                                                                                                                                                                                           ",30183,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10652,"*ESTRADIOL 1MG+TRIMIGESTONA 0,125MG                                                                                                                                                                                                                       ",30182,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10653,*DIDROGESTERONA 10MG                                                                                                                                                                                                                                      ,30172,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10654,"*ESTRADIOL 1MG + GESTODENO 0,025MG                                                                                                                                                                                                                        ",30232,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10655,*ESTRADIOL 1MG+NORGESTIMATO 90MCG                                                                                                                                                                                                                         ,30231,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10658,*RALOXIFENO 60MG                                                                                                                                                                                                                                          ,30254,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10662,ESPIRAMICINA 500MG (1.500.000 UI)                                                                                                                                                                                                                         ,26354,72,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10690,RHZE (RIFAMPICINA 150MG+ ISONIAZIDA 75MH+ PIRAZINAMIDA 400MG+ ETAMBUTOL 275MG)                                                                                                                                                                            ,,4888,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10702,"*LEVONORGESTREL 1,5MG                                                                                                                                                                                                                                     ",30124,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10706,*RISPERIDONA 1MG                                                                                                                                                                                                                                          ,23450,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10707,*RISPERIDONA 2MG                                                                                                                                                                                                                                          ,28881,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10708,*RISPERIDONA 3MG                                                                                                                                                                                                                                          ,28882,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10714,*CLORIDRATO DE METILFENIDATO 10MG                                                                                                                                                                                                                         ,20774,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10715,*BACLOFENO 10MG                                                                                                                                                                                                                                           ,20061,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10716,*OXIBUTININA 5MG                                                                                                                                                                                                                                          ,22890,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10731,ISONIAZIDA 75MG + RIFAMPICINA 150MG                                                                                                                                                                                                                       ,,18952,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10820,"*HARPAGOPHYTUM PROCUMBENS 400MG EXTRATO SECO,COMP REVESTIDO                                                                                                                                                                                               ",40386,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10821,"*OLANZAPINA 2,5 COMP                                                                                                                                                                                                                                      ",40383,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10822,"*TRAZODONA,CLORITRADO 150MG. COMP DE LIBERACAO PROLONGADA                                                                                                                                                                                                 ",40415,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10891,SERTRALINA 50MG                                                                                                                                                                                                                                           ,18138,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10894,*DOXAZOSINA 2MG                                                                                                                                                                                                                                           ,20242,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10896,*CLOBAZAM 10MG                                                                                                                                                                                                                                            ,,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10897,*PREGABALINA 75MG                                                                                                                                                                                                                                         ,,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10899,*NITRAZEPAM 5MG                                                                                                                                                                                                                                           ,20209,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10900,*DIVALPROATO DE SODIO 125MG                                                                                                                                                                                                                               ,27536,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10904,*MORFINA 10MG                                                                                                                                                                                                                                             ,31914,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10906,*TRAMADOL 100MG                                                                                                                                                                                                                                           ,31868,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10938,ESCITALOPRAM 10MG                                                                                                                                                                                                                                         ,38342,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10970,*BROMETO NBUTILESCOPOLAMINA 10MG+DIPIRONA SODICA 250MG                                                                                                                                                                                                    ,22225,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,10971,*BROMOPRIDA 10MG                                                                                                                                                                                                                                          ,34719,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS                                      ,11061,*FUMARATO DE CETOTIFENO 1MG                                                                                                                                                                                                                               ,38526,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10313,*VITAMINA C 500MG                                                                                                                                                                                                                                         ,26330,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10468,*SEIVA DE BROSIMUM GUADICHAUDII TRECUL 400 MG (EQUIVALENTE A UM MINIMO DE 20 MG DE PSORALENO E 24 M                                                                                                                                                       ,34115,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10485,*CANDESARTAN CILAXETIL 16MG - SULCADO                                                                                                                                                                                                                     ,23926,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10733,*OMEPRAZOL MAGNESIO 40MG CP REVESTIDO                                                                                                                                                                                                                     ,32888,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10745,"*CANDESARTANA, CIL 16MG + HIDROCLOROTIAZIDA 12,5MG COMP                                                                                                                                                                                                   ",47271,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10803,*SUCCINATO DE SOLIFENACINA 5MG                                                                                                                                                                                                                            ,38938,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10824,*IVABRADINA 5MG                                                                                                                                                                                                                                           ,40384,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10841,"*HEMIFUMARATO DE BISOPROLOL 2,5 MG                                                                                                                                                                                                                        ",48203,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10880,*POLIVITAMINAS+ASSOCIADO (MATERNA) MASTIGAVEL                                                                                                                                                                                                             ,38594,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10881,*FERRO QUELATO GLICINATO 150MG+ACIDO FOLICO 5MG                                                                                                                                                                                                           ,38586,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10892,*DIOSMINA 450MG + HESPERIDINA 50MG                                                                                                                                                                                                                        ,21708,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10907,*CUMARINA 15MG + TROXERROTINA 90MG                                                                                                                                                                                                                        ,,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10909,*CLORIDRATO DE PROPAFENONA 300MG                                                                                                                                                                                                                          ,22730,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10915,*OXCARBAZEPINA 300MG                                                                                                                                                                                                                                      ,,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10916,*FINASTERIDA 5MG                                                                                                                                                                                                                                          ,31503,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10917,"*CARVEDILOL 3,125MG                                                                                                                                                                                                                                       ",20311,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10920,*TRAZODONA 50MG                                                                                                                                                                                                                                           ,33362,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10923,"*DIVALPROATO DE SODIO 538,2MG - EQUIVALENTE A 500MG DE ACIDO VALPROICO - LIBERACAO LENTA                                                                                                                                                                  ",29267,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10928,*DIACEREINA 50MG                                                                                                                                                                                                                                          ,24317,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10931,*RIVAROXABANA 20 MG REVESTIDO                                                                                                                                                                                                                             ,33921,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10933,*TOPIRAMATO 100MG                                                                                                                                                                                                                                         ,27525,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10934,*PANTOTENATO DE CALCIO 60 MG; CISTINA 20 MG; NITRATO DE TIAMINA 60 MG; LEVEDURA MEDICINAL 100 MG;                                                                                                                                                         ,30816,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10935,*CLORIDRATO DE METILFENIDATO 40MG                                                                                                                                                                                                                         ,,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10936,"*METILFENIDATO, CL. 54MG COMP LIBERACAO PROLONGADA                                                                                                                                                                                                        ",41708,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,10990,"*OXIBUTININA, CLORIDRATO 10MG - REVEST DE LIBERACAO CONTROLADA                                                                                                                                                                                            ",31397,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11000,"*POLIVITAMINAS E POLIMINERAIS+VIT A(BETACAROTENO+ACET.RETINOL)3000UI,VIT B1+ASSOCIADO                                                                                                                                                                     ",34809,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11009,*DOXAZOSINA 4MG                                                                                                                                                                                                                                           ,31479,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11011,FOSFATO DE CALCIO TRIBASICO(EQUIVALENTE A 600MG CALCIO ELEMENTAR)+COLECALCIFEROL (VIT D3)400UI                                                                                                                                                            ,33112,0,0
6,Us 136 Distrito Sanitario VI Recife                                                                 ,                                                                                                    ,COMPR                                                  ,MEDICAMENTOS P/ PACIENTES ESPECIAIS               ,11015,*CLORIDRATO DE SERTRALINA 25 MG                                                                                                                                                                                                                           ,27237,0,0
